Key,Path,AssetBundle,LevelKey,EnemyId,SummonedEnemy,Intensive,CellarSprite,Hp,Speed,SpeedRate,Critical,IsBoss,ExtraAssetBundle,BossBgm,BossRoom,BossWeapon,SubspeciesBoss,DoubleBosses,DropOffsetX,DropOffsetY,Drops,DropGroups
e_seabed_mob0,Level/4/C/Enemy/e_seabed_mob0/e_seabed_mob0.prefab,level/4/c,4C,e_seabed_mob0,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""e_seabed_mob0"",""tex"":""Assets/RGTexture/enemy/cellar/e_seabed_mob0.png""}",16,6,0.5,0,False,,,,,,"{}",0,0,"[]","[]"
e_seabed_mob1,Level/4/C/Enemy/e_seabed_mob1/e_seabed_mob1.prefab,level/4/c,4C,e_seabed_mob1,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""e_seabed_mob1"",""tex"":""Assets/RGTexture/enemy/cellar/e_seabed_mob1.png""}",16,6,0.5,0,False,,,,,,"{}",0,0,"[{""item"":{""item"":""material_wood""},""probability"":3.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]}]","[]"
e_seabed_mob2,Level/4/C/Enemy/e_seabed_mob2/e_seabed_mob2.prefab,level/4/c,4C,e_seabed_mob2,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""e_seabed_mob2"",""tex"":""Assets/RGTexture/enemy/cellar/e_seabed_mob2.png""}",16,6,0.5,0,False,,,,,,"{}",0,0,"[{""item"":{""item"":""material_iron""},""probability"":3.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]}]","[]"
e_seabed_mob3,Level/4/C/Enemy/e_seabed_mob3/e_seabed_mob3.prefab,level/4/c,4C,e_seabed_mob3,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""e_seabed_mob3"",""tex"":""Assets/RGTexture/enemy/cellar/e_seabed_mob3.png""}",16,6,0.5,0,False,,,,,,"{}",0,0,"[{""item"":{""item"":""material_cell""},""probability"":6.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]}]","[]"
e_seabed_mob4,Level/4/C/Enemy/e_seabed_mob4/e_seabed_mob4.prefab,level/4/c,4C,e_seabed_mob4,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""e_seabed_mob4"",""tex"":""Assets/RGTexture/enemy/cellar/e_seabed_mob4.png""}",16,6,0.5,0,False,,,,,,"{}",0,0,"[{""item"":{""item"":""material_cell""},""probability"":6.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]}]","[]"
e_seabed_mob5,Level/4/C/Enemy/e_seabed_mob5/e_seabed_mob5.prefab,level/4/c,4C,e_seabed_mob5,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""e_seabed_mob5"",""tex"":""Assets/RGTexture/enemy/cellar/e_seabed_mob5.png""}",16,6,0.5,0,False,,,,,,"{}",0,0,"[{""item"":{""item"":""material_cell""},""probability"":6.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]}]","[]"
ex_seabed_mob0,Level/4/C/Enemy/e_seabed_mob0/ex_seabed_mob0.prefab,level/4/c,4C,ex_seabed_mob0,False,False,"{}",16,6,0.5,0,False,,,,,,"{}",0,0,"[]","[]"
ex_seabed_mob1,Level/4/C/Enemy/e_seabed_mob1/ex_seabed_mob1.prefab,level/4/c,4C,ex_seabed_mob1,False,False,"{}",16,6,0.5,0,False,,,,,,"{}",0,0,"[]","[]"
ex_seabed_mob2,Level/4/C/Enemy/e_seabed_mob2/ex_seabed_mob2.prefab,level/4/c,4C,ex_seabed_mob2,False,False,"{}",16,6,0.5,0,False,,,,,,"{}",0,0,"[]","[]"
ex_seabed_mob3,Level/4/C/Enemy/e_seabed_mob3/ex_seabed_mob3.prefab,level/4/c,4C,ex_seabed_mob3,False,False,"{}",16,6,0.5,0,False,,,,,,"{}",0,0,"[]","[]"
ex_seabed_mob4,Level/4/C/Enemy/e_seabed_mob4/ex_seabed_mob4.prefab,level/4/c,4C,ex_seabed_mob4,False,False,"{}",16,6,0.5,0,False,,,,,,"{}",0,0,"[]","[]"
ex_seabed_mob5,Level/4/C/Enemy/e_seabed_mob5/ex_seabed_mob5.prefab,level/4/c,4C,ex_seabed_mob5,False,False,"{}",16,6,0.5,0,False,,,,,,"{}",0,0,"[]","[]"
boss_mist_witch,RGPrefab/Enemy/aram/boss_mist_witch.prefab,aram/enemy,,boss_mist_witch,False,False,"{}",0,0,0,0,True,,,,,,"{}",0,0,"[]","[]"
boss_noc_walker,RGPrefab/Enemy/aram/boss_noc_walker.prefab,aram/enemy,,boss_noc_walker,False,False,"{}",0,0,0,0,True,,,,,,"{}",0,0,"[]","[]"
boss_treant_king,RGPrefab/Enemy/aram/boss_treant_king.prefab,aram/enemy,,boss_treant_king,False,False,"{}",0,0,0,0,True,,,,,,"{}",0,0,"[]","[]"
boss_werewolf,RGPrefab/Enemy/aram/boss_werewolf.prefab,aram/enemy,,boss_werewolf,False,False,"{}",1000,7,0,0,True,,,,,,"{}",0,0,"[]","[]"
e_aram_alien01,RGPrefab/Enemy/aram/e_aram_alien01.prefab,aram/enemy,,e_aram_alien01,False,False,"{}",25,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_alien02,RGPrefab/Enemy/aram/e_aram_alien02.prefab,aram/enemy,,e_aram_alien02,False,False,"{}",25,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_alien03,RGPrefab/Enemy/aram/e_aram_alien03.prefab,aram/enemy,,e_aram_alien03,False,False,"{}",30,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_boar01,RGPrefab/Enemy/aram/e_aram_boar01.prefab,aram/enemy,,e_aram_boar01,False,False,"{}",8,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_boar02,RGPrefab/Enemy/aram/e_aram_boar02.prefab,aram/enemy,,e_aram_boar02,False,False,"{}",10,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_bomber_man,RGPrefab/Enemy/aram/e_aram_bomber_man.prefab,aram/enemy,,e_bomber_man,False,False,"{}",30,7,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_fireknight02,RGPrefab/Enemy/aram/e_aram_fireknight02.prefab,aram/enemy,,e_aram_fireknight02,False,False,"{}",36,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_fireknight03,RGPrefab/Enemy/aram/e_aram_fireknight03.prefab,aram/enemy,,e_aram_fireknight03,False,False,"{}",70,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_golem01,RGPrefab/Enemy/aram/e_aram_golem01.prefab,aram/enemy,,e_aram_golem01,False,False,"{}",28,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_golem02,RGPrefab/Enemy/aram/e_aram_golem02.prefab,aram/enemy,,e_aram_golem02,False,False,"{}",28,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_monkey02,RGPrefab/Enemy/aram/e_aram_monkey02.prefab,aram/enemy,,e_aram_monkey02,False,False,"{}",9,8,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_monkey03,RGPrefab/Enemy/aram/e_aram_monkey03.prefab,aram/enemy,,e_aram_monkey03,False,False,"{}",14,6,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_monkey04,RGPrefab/Enemy/aram/e_aram_monkey04.prefab,aram/enemy,,e_aram_monkey04,False,False,"{}",14,6,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_orc01,RGPrefab/Enemy/aram/e_aram_orc01.prefab,aram/enemy,,e_aram_orc01,False,False,"{}",8,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_orc02,RGPrefab/Enemy/aram/e_aram_orc02.prefab,aram/enemy,,e_aram_orc02,False,False,"{}",8,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_snow_monster,RGPrefab/Enemy/aram/e_aram_snow_monster.prefab,aram/enemy,,e_aram_snow_monster,False,False,"{}",18,8,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_succulent,RGPrefab/Enemy/aram/e_aram_succulent.prefab,aram/enemy,,e_aram_succulent,False,False,"{}",8,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_swampArtist,RGPrefab/Enemy/aram/e_aram_swampArtist.prefab,aram/enemy,,e_aram_swampArtist,False,False,"{}",24,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_swampOrc02,RGPrefab/Enemy/aram/e_aram_swampOrc02.prefab,aram/enemy,,e_aram_swampOrc02,False,False,"{}",9,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_swampOrc07,RGPrefab/Enemy/aram/e_aram_swampOrc07.prefab,aram/enemy,,e_aram_swampOrc07,False,False,"{}",24,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_swampOrc08,RGPrefab/Enemy/aram/e_aram_swampOrc08.prefab,aram/enemy,,e_aram_swampOrc08,False,False,"{}",50,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_swampRider01,RGPrefab/Enemy/aram/e_aram_swampRider01.prefab,aram/enemy,,e_aram_swampRider01,False,False,"{}",31,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_swampRider02,RGPrefab/Enemy/aram/e_aram_swampRider02.prefab,aram/enemy,,e_aram_swampRider02,False,False,"{}",31,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_swampRider03,RGPrefab/Enemy/aram/e_aram_swampRider03.prefab,aram/enemy,,e_aram_swampRider03,False,False,"{}",31,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_swampTentacle,RGPrefab/Enemy/aram/e_aram_swampTentacle.prefab,aram/enemy,,e_aram_swampTentacle,False,False,"{}",31,6,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_teethee,RGPrefab/Enemy/aram/e_aram_teethee.prefab,aram/enemy,,e_aram_teethee,False,False,"{}",20,7,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_transitionPort,RGPrefab/Enemy/aram/e_aram_transitionPort.prefab,aram/enemy,,e_aram_transitionPort,False,False,"{}",30,0,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_worm01,RGPrefab/Enemy/aram/e_aram_worm01.prefab,aram/enemy,,e_aram_worm01,False,False,"{}",12,6,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_aram_yaoqi_witch,RGPrefab/Enemy/aram/e_aram_yaoqi_witch.prefab,aram/enemy,,e_aram_yaoqi_witch,False,False,"{}",20,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_alien01,RGPrefab/Enemy/aram/ex_aram_alien01.prefab,aram/enemy,,e_aram_alien01,False,True,"{}",25,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_alien02,RGPrefab/Enemy/aram/ex_aram_alien02.prefab,aram/enemy,,e_aram_alien02,False,True,"{}",25,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_alien03,RGPrefab/Enemy/aram/ex_aram_alien03.prefab,aram/enemy,,e_aram_alien03,False,True,"{}",30,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_boar01,RGPrefab/Enemy/aram/ex_aram_boar01.prefab,aram/enemy,,e_aram_boar01,False,True,"{}",8,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_boar02,RGPrefab/Enemy/aram/ex_aram_boar02.prefab,aram/enemy,,e_aram_boar02,False,True,"{}",10,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_bomber_man,RGPrefab/Enemy/aram/ex_aram_bomber_man.prefab,aram/enemy,,e_bomber_man,False,True,"{}",30,7,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_fireknight02,RGPrefab/Enemy/aram/ex_aram_fireknight02.prefab,aram/enemy,,e_aram_fireknight02,False,True,"{}",36,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_fireknight03,RGPrefab/Enemy/aram/ex_aram_fireknight03.prefab,aram/enemy,,e_aram_fireknight03,False,True,"{}",70,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_golem01,RGPrefab/Enemy/aram/ex_aram_golem01.prefab,aram/enemy,,e_aram_golem01,False,True,"{}",28,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_golem02,RGPrefab/Enemy/aram/ex_aram_golem02.prefab,aram/enemy,,e_aram_golem02,False,True,"{}",28,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_monkey02,RGPrefab/Enemy/aram/ex_aram_monkey02.prefab,aram/enemy,,e_aram_monkey02,False,True,"{}",9,8,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_monkey03,RGPrefab/Enemy/aram/ex_aram_monkey03.prefab,aram/enemy,,e_aram_monkey03,False,True,"{}",14,6,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_monkey04,RGPrefab/Enemy/aram/ex_aram_monkey04.prefab,aram/enemy,,e_aram_monkey04,False,True,"{}",14,6,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_orc01,RGPrefab/Enemy/aram/ex_aram_orc01.prefab,aram/enemy,,e_aram_orc01,False,True,"{}",8,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_orc02,RGPrefab/Enemy/aram/ex_aram_orc02.prefab,aram/enemy,,e_aram_orc02,False,True,"{}",8,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_snow_monster,RGPrefab/Enemy/aram/ex_aram_snow_monster.prefab,aram/enemy,,e_aram_snow_monster,False,True,"{}",18,8,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_succulent,RGPrefab/Enemy/aram/ex_aram_succulent.prefab,aram/enemy,,e_aram_succulent,False,True,"{}",8,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_swampArtist,RGPrefab/Enemy/aram/ex_aram_swampArtist.prefab,aram/enemy,,e_aram_swampArtist,False,True,"{}",24,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_swampOrc02,RGPrefab/Enemy/aram/ex_aram_swampOrc02.prefab,aram/enemy,,e_swampOrc02,False,True,"{}",9,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_swampOrc07,RGPrefab/Enemy/aram/ex_aram_swampOrc07.prefab,aram/enemy,,e_aram_swampOrc07,False,True,"{}",24,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_swampOrc08,RGPrefab/Enemy/aram/ex_aram_swampOrc08.prefab,aram/enemy,,e_aram_swampOrc08,False,True,"{}",50,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_swampRider01,RGPrefab/Enemy/aram/ex_aram_swampRider01.prefab,aram/enemy,,e_aram_swampRider01,False,True,"{}",31,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_swampRider02,RGPrefab/Enemy/aram/ex_aram_swampRider02.prefab,aram/enemy,,e_aram_swampRider02,False,True,"{}",31,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_swampRider03,RGPrefab/Enemy/aram/ex_aram_swampRider03.prefab,aram/enemy,,e_aram_swampRider03,False,True,"{}",31,3,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_swampTentacle,RGPrefab/Enemy/aram/ex_aram_swampTentacle.prefab,aram/enemy,,e_aram_swampTentacle,False,True,"{}",31,6,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_teethee,RGPrefab/Enemy/aram/ex_aram_teethee.prefab,aram/enemy,,e_aram_teethee,False,False,"{}",40,7,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_transitionPort,RGPrefab/Enemy/aram/ex_aram_transitionPort.prefab,aram/enemy,,e_aram_transitionPort,False,True,"{}",30,0,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_worm01,RGPrefab/Enemy/aram/ex_aram_worm01.prefab,aram/enemy,,e_aram_worm01,False,True,"{}",12,6,0,0,False,,,,,,"{}",0,0,"[]","[]"
ex_aram_yaoqi_witch,RGPrefab/Enemy/aram/ex_aram_yaoqi_witch.prefab,aram/enemy,,e_aram_yaoqi_witch,False,False,"{}",40,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
boss_bossrush_final,Level/bossrush/Boss/boss_bossrush_final/boss_bossrush_final.prefab,levelobjects,,boss_bossrush_final,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""enemy_list_2_56"",""tex"":""Assets/RGTexture/enemy/cellar/enemy_list_2.png""}",1500,5,0,0,True,,,Level/bossrush/Boss/boss_bossrush_final/r3_bossrush_final.prefab,,,"{}",0,1,"[{""item"":{""item"":""material_magic_blue""},""probability"":10.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_magic_green""},""probability"":10.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_magic_cyan""},""probability"":10.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_magic_black""},""probability"":10.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""blueprint_weapon_bossrushfinal""},""probability"":17.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]}]","[]"
boss_bossrush_final_badass,Level/bossrush/Boss/boss_bossrush_final_badass/boss_bossrush_final_badass.prefab,levelobjects,,boss_bossrush_final_badass,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""enemy_list_2_55"",""tex"":""Assets/RGTexture/enemy/cellar/enemy_list_2.png""}",2500,7,0,0,True,,,Level/bossrush/Boss/boss_bossrush_final_badass/r3_bossrush_final_badass.prefab,,,"{}",0,1,"[{""item"":{""item"":""material_magic_blue""},""probability"":10.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_magic_green""},""probability"":10.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_magic_cyan""},""probability"":10.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_magic_black""},""probability"":10.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]}]","[{""probability"":22.0,""randomOrder"":true,""Drops"":[{""item"":{""item"":""blueprint_weapon_bossrushfinalA""},""probability"":100.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[{""type"":1,""bluePrint"":{""item"":""blueprint_weapon_bossrushfinalA""},""material"":{""item"":""""},""requiredNum"":0,""inverse"":true}]},{""item"":{""item"":""blueprint_weapon_bossrushfinalB""},""probability"":100.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[{""type"":1,""bluePrint"":{""item"":""blueprint_weapon_bossrushfinalB""},""material"":{""item"":""""},""requiredNum"":0,""inverse"":true}]}]}]"
e_bossrush_minion_a,Level/bossrush/Boss/boss_bossrush_final/e_bossrush_minion_a.prefab,levelobjects,,e_bossrush_minion_a,False,False,"{}",300,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_bossrush_minion_b,Level/bossrush/Boss/boss_bossrush_final/e_bossrush_minion_b.prefab,levelobjects,,e_bossrush_minion_b,False,False,"{}",300,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_bossrush_minion_c,Level/bossrush/Boss/boss_bossrush_final/e_bossrush_minion_c.prefab,levelobjects,,e_bossrush_minion_c,False,False,"{}",300,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_bossrush_minion_d,Level/bossrush/Boss/boss_bossrush_final/e_bossrush_minion_d.prefab,levelobjects,,e_bossrusn_minion_d,False,False,"{}",300,5,0,0,False,,,,,,"{}",0,0,"[]","[]"
boss14_garden_old,Activities/Christmas/Prefabs/boss14_garden_old.prefab,activity/christmas,,boss14,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""enemy_list_82"",""tex"":""Assets/RGTexture/enemy/cellar/enemy_list.png""}",425,3,0,0,True,,,,,,"{}",0,0,"[]","[]"
boss14_garden,Activities/Christmas2024/Prefabs/boss14_garden.prefab,activity/christmas2024,,boss14,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""enemy_list_82"",""tex"":""Assets/RGTexture/enemy/cellar/enemy_list.png""}",425,3,0,0,True,,,,,,"{}",0,0,"[]","[]"
alien_carrier_root,Level/defence/alien_carrier_root.prefab,defence,,bossdefence,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""alien_carrier_root"",""tex"":""Assets/RGTexture/enemy/cellar/alien_carrier_root.png""}",0,0,0,0,True,,,,,,"{}",0,0,"[]","[]"
boss21_1,Level/defence/boss21_1.prefab,defence,,boss21,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""enemy_list_103"",""tex"":""Assets/RGTexture/enemy/cellar/enemy_list.png""}",1000,6,0,0,True,,,,weapon_255,,"{}",0,0,"[]","[]"
boss_airbender,Level/defence/boss_airbender.prefab,defence,,boss_airbender,False,False,"{}",800,6,0,0,True,,RGSound/bgm/bgm_3High.mp3,,,,"{}",0,0,"[]","[]"
defence_plot_boss,Level/defence/defence_plot_boss.prefab,defence,,,False,False,"{}",999999,9,0,0,False,,,,,,"{}",0,0,"[]","[]"
psionic_launcher,Level/defence/psionic_launcher.prefab,defence,,,False,False,"{}",800,0,0,0,False,,,,,,"{}",0,0,"[]","[]"
boss_void,Level/difficulty/Boss/boss_void/boss_void.prefab,level/difficulty,,boss_void,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""boss_void"",""tex"":""Assets/RGTexture/enemy/cellar/boss_void.png""}",0,0,0,0,True,,RGSound/bgm/bgm_difficulty_boss_void.mp3,,,,"{}",0,0,"[{""item"":{""item"":""material_tape_boss_void""},""probability"":7.5,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]}]","[]"
boss_void_origin,Level/difficulty/Boss/boss_void_origin/boss_void_origin.prefab,level/difficulty,,boss_void_origin,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""boss_void_origin_ui"",""tex"":""Assets/RGTexture/enemy/cellar/boss_void_origin_ui.png""}",2000,6,0.5,0,True,,RGSound/bgm/bgm_difficulty_boss_void_origin.mp3,Level/difficulty/Boss/boss_void_origin/r_boss_void_origin.prefab,,,"{}",0,0,"[{""item"":{""item"":""material_magic_blue""},""probability"":100.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_magic_green""},""probability"":100.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_magic_cyan""},""probability"":100.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_magic_black""},""probability"":100.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_magic_purple""},""probability"":100.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_magic_red""},""probability"":100.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""material_tape_boss_void_origin""},""probability"":25.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]},{""item"":{""item"":""blueprint_weapon_boss_void_origin""},""probability"":15.0,""guaranteeDrop"":false,""guaranteeDropCount"":0,""conditions"":[]}]","[]"
e_summoner_hand,Level/difficulty/Enemy/e_void_summoner/e_summoner_hand/e_summoner_hand.prefab,level/difficulty,,e_summoner_hand,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""e_summoner_hand"",""tex"":""Assets/RGTexture/enemy/cellar/e_summoner_hand.png""}",12,4,0,0,False,,,,,,"{}",0,0,"[]","[]"
e_void_assassin,Level/difficulty/Enemy/e_void_assassin/e_void_assassin.prefab,level/difficulty,,e_void_assassin,False,False,"{""spriteAtlas"":""RGTexture/sprite_atlas/cellar.spriteatlasv2"",""sprite"":""e_void_assassin"",""tex"":""Assets/RGTexture/enemy/cellar/e_void_assassin.png""}",0,0,0,0,False,,,,,,"{}",0,0,"[]","[]"
