Key,Type,SubType,DataStr
plant_trumpet_seed,Seed,Seed,"{""Name"":""plant_trumpet_seed"",""Localization"":"""",""ItemValue"":100,""ItemLevel"":0,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_6"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""succulent"",""tex"":""Assets/RGTexture/items/succulent.png""},""IconPosition"":{""x"":0.58,""y"":-0.71,""z"":0.0},""IconScale"":0.5,""IconRotation"":0.0}"
plant_vine_seed,Seed,Seed,"{""Name"":""plant_vine_seed"",""Localization"":"""",""ItemValue"":50,""ItemLevel"":0,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_6"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/weapon.spriteatlasv2"",""sprite"":""weapons2_109"",""tex"":""Assets/RGTexture/weapon/weapons2.png""},""IconPosition"":{""x"":0.23,""y"":-0.614,""z"":0.0},""IconScale"":0.4,""IconRotation"":44.9999962}"
plant_watermelon_seed,Seed,Seed,"{""Name"":""plant_watermelon_seed"",""Localization"":"""",""ItemValue"":400,""ItemLevel"":2,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_6"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_plants_27"",""tex"":""Assets/RGTexture/items/objects_plants.png""},""IconPosition"":{""x"":0.53,""y"":-0.721,""z"":0.0},""IconScale"":0.45,""IconRotation"":0.0}"
plant_worm_seed,Seed,Seed,"{""Name"":""plant_worm_seed"",""Localization"":"""",""ItemValue"":10000,""ItemLevel"":5,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_6"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_plants_19"",""tex"":""Assets/RGTexture/items/objects_plants.png""},""IconPosition"":{""x"":0.237,""y"":-0.721,""z"":0.0},""IconScale"":0.45,""IconRotation"":0.0}"
plant_xmas_seed,Seed,Seed,"{""Name"":""plant_xmas_seed"",""Localization"":"""",""ItemValue"":1000,""ItemLevel"":3,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_6"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/weapon.spriteatlasv2"",""sprite"":""weapons2_82"",""tex"":""Assets/RGTexture/weapon/weapons2.png""},""IconPosition"":{""x"":0.212,""y"":-0.514,""z"":0.0},""IconScale"":0.5,""IconRotation"":45.0}"
plant_firecracker_seed,Seed,Seed,"{""Name"":""plant_firecracker_seed"",""Localization"":"""",""ItemValue"":500,""ItemLevel"":4,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""firework_1"",""tex"":""Assets/RGTexture/items/firework.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""firework_0"",""tex"":""Assets/RGTexture/items/firework.png""},""IconPosition"":{""x"":0.53,""y"":-0.475,""z"":0.0},""IconScale"":0.4,""IconRotation"":-45.0}"
plant_zongzi_seed,Seed,Seed,"{""Name"":""plant_zongzi_seed"",""Localization"":"""",""ItemValue"":0,""ItemLevel"":0,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_6"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""zongzi_plant"",""tex"":""Assets/RGTexture/items/zongzi_plant.png""},""IconPosition"":{""x"":0.43,""y"":-0.53,""z"":0.0},""IconScale"":0.5,""IconRotation"":0.0}"
plant_icepear_seed,Seed,Seed,"{""Name"":""plant_icepear_seed"",""Localization"":"""",""ItemValue"":0,""ItemLevel"":0,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_6"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""icepear0"",""tex"":""Assets/RGTexture/items/icepear0.png""},""IconPosition"":{""x"":0.43,""y"":-0.53,""z"":0.0},""IconScale"":0.5,""IconRotation"":0.0}"
plant_blackrose_seed,Seed,Seed,"{""Name"":""plant_blackrose_seed"",""Localization"":"""",""ItemValue"":10000,""ItemLevel"":4,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""plant_blackrose_seed"",""tex"":""Assets/RGTexture/items/plant_blackrose_seed.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""legendary_plant_blackrose"",""tex"":""Assets/RGTexture/items/legendary_plant_blackrose.png""},""IconPosition"":{""x"":0.66,""y"":-0.49,""z"":0.0},""IconScale"":0.41,""IconRotation"":0.0}"
plant_lithiumflower_seed,Seed,Seed,"{""Name"":""plant_lithiumflower_seed"",""Localization"":"""",""ItemValue"":10000,""ItemLevel"":4,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""plant_lithiumflower_seed"",""tex"":""Assets/RGTexture/items/plant_lithiumflower_seed.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""legendary_plant_lithiumflower"",""tex"":""Assets/RGTexture/items/legendary_plant_lithiumflower.png""},""IconPosition"":{""x"":0.6,""y"":-0.51,""z"":0.0},""IconScale"":0.43,""IconRotation"":0.0}"
plant_flatpeach_seed,Seed,Seed,"{""Name"":""plant_flatpeach_seed"",""Localization"":"""",""ItemValue"":10000,""ItemLevel"":4,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""plant_flatpeach_seed"",""tex"":""Assets/RGTexture/items/plant_flatpeach_seed.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""legendary_plant_flatpeach"",""tex"":""Assets/RGTexture/items/legendary_plant_flatpeach.png""},""IconPosition"":{""x"":0.5,""y"":-0.6,""z"":0.0},""IconScale"":0.17,""IconRotation"":0.0}"
plant_monotropa_seed,Seed,Seed,"{""Name"":""plant_monotropa_seed"",""Localization"":"""",""ItemValue"":10000,""ItemLevel"":4,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""plant_monotropa_seed"",""tex"":""Assets/RGTexture/items/plant_monotropa_seed.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""legendary_plant_monotropa"",""tex"":""Assets/RGTexture/items/legendary_plant_monotropa.png""},""IconPosition"":{""x"":0.57,""y"":-0.44,""z"":0.0},""IconScale"":0.3,""IconRotation"":0.0}"
plant_nepenthes_seed,Seed,Seed,"{""Name"":""plant_nepenthes_seed"",""Localization"":"""",""ItemValue"":10000,""ItemLevel"":4,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""plant_nepenthes_seed"",""tex"":""Assets/RGTexture/items/plant_nepenthes_seed.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""legendary_plant_nepenthes"",""tex"":""Assets/RGTexture/items/legendary_plant_nepenthes.png""},""IconPosition"":{""x"":0.5,""y"":-0.75,""z"":0.0},""IconScale"":0.37,""IconRotation"":0.0}"
plant_ginseng_seed,Seed,Seed,"{""Name"":""plant_ginseng_seed"",""Localization"":"""",""ItemValue"":10000,""ItemLevel"":4,""Background"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""plant_ginseng_seed"",""tex"":""Assets/RGTexture/items/plant_ginseng_seed.png""},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""legendary_plant_ginseng"",""tex"":""Assets/RGTexture/items/legendary_plant_ginseng.png""},""IconPosition"":{""x"":0.56,""y"":-0.74,""z"":0.0},""IconScale"":0.56,""IconRotation"":0.0}"
token_blueprint_none_0,TokenTicket,TokenTicket,"{""TokenType"":4,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_blueprint_none_0"",""Localization"":"""",""ItemValue"":500,""ItemLevel"":0,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_65"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_blueprint_none_1,TokenTicket,TokenTicket,"{""TokenType"":4,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_blueprint_none_1"",""Localization"":"""",""ItemValue"":500,""ItemLevel"":2,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_65"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_blueprint_none_2,TokenTicket,TokenTicket,"{""TokenType"":4,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_blueprint_none_2"",""Localization"":"""",""ItemValue"":500,""ItemLevel"":5,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_65"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_equipment_none_0,TokenTicket,TokenTicket,"{""TokenType"":5,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_equipment_none_0"",""Localization"":"""",""ItemValue"":500,""ItemLevel"":0,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_70"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_hero,TokenTicket,TokenTicket,"{""TokenType"":7,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_hero"",""Localization"":"""",""ItemValue"":750,""ItemLevel"":5,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_88"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_none_none_0,TokenTicket,TokenTicket,"{""TokenType"":0,""TicketSprites"":[{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_66"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_67"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_71"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_68"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_65"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_70"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_71"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_88"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_71"",""tex"":""Assets/RGTexture/items/objects_pickable.png""}],""TicketSpritesWithTarget"":[{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_66"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_69"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_71"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_68"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_65"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_70"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_71"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_88"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_71"",""tex"":""Assets/RGTexture/items/objects_pickable.png""}],""Name"":""token_none_none_0"",""Localization"":"""",""ItemValue"":500,""ItemLevel"":0,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_66"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_seed_none_0,TokenTicket,TokenTicket,"{""TokenType"":3,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_seed_none_0"",""Localization"":"""",""ItemValue"":200,""ItemLevel"":0,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_68"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_seed_none_1,TokenTicket,TokenTicket,"{""TokenType"":3,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_seed_none_1"",""Localization"":"""",""ItemValue"":500,""ItemLevel"":2,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_68"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_seed_none_2,TokenTicket,TokenTicket,"{""TokenType"":3,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_seed_none_2"",""Localization"":"""",""ItemValue"":1000,""ItemLevel"":5,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_68"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_seed_none_3,TokenTicket,TokenTicket,"{""TokenType"":3,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_seed_none_3"",""Localization"":"""",""ItemValue"":400,""ItemLevel"":3,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_68"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_seed_none_4,TokenTicket,TokenTicket,"{""TokenType"":3,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_seed_none_4"",""Localization"":"""",""ItemValue"":500,""ItemLevel"":4,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_68"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_seed_none_5,TokenTicket,TokenTicket,"{""TokenType"":3,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_seed_none_5"",""Localization"":"""",""ItemValue"":750,""ItemLevel"":5,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_68"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_skin_none_0,TokenTicket,TokenTicket,"{""TokenType"":6,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_skin_none_0"",""Localization"":"""",""ItemValue"":600,""ItemLevel"":0,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_71"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_weapon_none_0,TokenTicket,TokenTicket,"{""TokenType"":1,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_weapon_none_0"",""Localization"":"""",""ItemValue"":100,""ItemLevel"":0,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_67"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_weapon_none_1,TokenTicket,TokenTicket,"{""TokenType"":1,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_weapon_none_1"",""Localization"":"""",""ItemValue"":200,""ItemLevel"":1,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_67"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_weapon_none_2,TokenTicket,TokenTicket,"{""TokenType"":1,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_weapon_none_2"",""Localization"":"""",""ItemValue"":300,""ItemLevel"":2,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_67"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_weapon_none_3,TokenTicket,TokenTicket,"{""TokenType"":1,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_weapon_none_3"",""Localization"":"""",""ItemValue"":400,""ItemLevel"":3,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_67"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_weapon_none_4,TokenTicket,TokenTicket,"{""TokenType"":1,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_weapon_none_4"",""Localization"":"""",""ItemValue"":500,""ItemLevel"":4,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_67"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
token_weapon_none_5,TokenTicket,TokenTicket,"{""TokenType"":1,""TicketSprites"":[],""TicketSpritesWithTarget"":[],""Name"":""token_weapon_none_5"",""Localization"":"""",""ItemValue"":750,""ItemLevel"":5,""Background"":{},""Icon"":{""spriteAtlas"":""RGTexture/sprite_atlas/items.spriteatlasv2"",""sprite"":""objects_pickable_67"",""tex"":""Assets/RGTexture/items/objects_pickable.png""},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
customization_kill_effect_1,Other,CustomizationKillEffect,"{""EffectId"":0,""Name"":""customization_kill_effect_1"",""Localization"":""customization_kill_effect_1_name"",""ItemValue"":0,""ItemLevel"":0,""Background"":{},""Icon"":{},""IconPosition"":{""x"":0.0,""y"":0.0,""z"":0.0},""IconScale"":1.0,""IconRotation"":0.0}"
